Document No.,Sell-to Customer No.,Sell-to Customer Name,No.,Description,Posting Date,Quantity,Unit Price Excl. Tax,Amount
PS-INV207092,13128,Gordon Food Service - Shepherdsville,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/16/2026,208.,36.82,"7,658.56"
PS-INV207092,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",4/16/2026,128.,39.70,"5,081.60"
PS-INV207092,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,4/16/2026,368.,39.70,"14,609.60"
PS-INV207344,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/22/2026,336.,46.00,"15,456.00"
PS-INV207344,12988,Sysco Norman OK,F51157,"Cs. Challah Hearth 7/8"" 8lvs",4/22/2026,48.,-,-
PS-INV207349,10719-2,US Foods - Fairburn,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",4/23/2026,65.,40.11,"2,607.15"
PS-INV207349,10719-2,US Foods - Fairburn,F56560,"Gluten Free 3.5"" Hamburger 36ct",4/23/2026,12.,48.57,582.84
PS-INV207349,10719-2,US Foods - Fairburn,F53010,Cs. Onion Roll 8-12pk,4/23/2026,32.,40.85,"1,307.20"
PS-INV207349,10719-2,US Foods - Fairburn,F53122,"Cs. 8"" Italian Hinged 12-6pk",4/23/2026,144.,40.90,"5,889.60"
PS-INV207349,10719-2,US Foods - Fairburn,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/23/2026,80.,38.08,"3,046.40"
PS-INV207349,10719-2,US Foods - Fairburn,F53024,"Cs. 4"" Challah Kaiser 8-12pk",4/23/2026,64.,40.22,"2,574.08"
PS-INV207490,10700,Gordon Food Service - Douglas,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",4/20/2026,12.,41.70,500.40
PS-INV207490,10700,Gordon Food Service - Douglas,F51361,"Cs. Honey Wheat Pullman 7/8"" 10lvs",4/20/2026,24.,41.49,995.76
PS-INV207490,10700,Gordon Food Service - Douglas,F51384,"Cs. Challah Pullman 7/8""",4/20/2026,216.,48.49,"10,473.84"
PS-INV207490,10700,Gordon Food Service - Douglas,F56255,Cs. English Muffin 30-6pk,4/20/2026,16.,36.30,580.80
PS-INV207490,10700,Gordon Food Service - Douglas,F51084,Cs. Wheatberry Hearth,4/20/2026,28.,33.30,932.40
PS-INV207490,10700,Gordon Food Service - Douglas,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/20/2026,84.,36.82,"3,092.88"
PS-INV207490,10700,Gordon Food Service - Douglas,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",4/20/2026,56.,39.70,"2,223.20"
PS-INV207490,10700,Gordon Food Service - Douglas,F56251,Cs. Challah Sliders Sliced 18-12pks,4/20/2026,252.,39.70,"10,004.40"
PS-INV207490,10700,Gordon Food Service - Douglas,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",4/20/2026,36.,36.00,"1,296.00"
PS-INV207524,12438,SGC Foodservice,F530142,Cs. Knot Roll 8-12pk,4/21/2026,192.,33.42,"6,416.64"
PS-INV207535,10540-01,PFG Johnson City TN,F531052,"Cs. 6"" Hot Dog Top Sliced 12-12pk",4/20/2026,8.,40.78,326.24
PS-INV207535,10540-01,PFG Johnson City TN,F53136,"Cs. 8"" Squaw 12-6pks",4/20/2026,44.,43.00,"1,892.00"
PS-INV207535,10540-01,PFG Johnson City TN,F56251,Cs. Challah Sliders Sliced 18-12pks,4/20/2026,8.,42.11,336.88
PS-INV207535,10540-01,PFG Johnson City TN,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/20/2026,84.,38.75,"3,255.00"
PS-INV207535,10540-01,PFG Johnson City TN,F51157,"Cs. Challah Hearth 7/8"" 8lvs",4/20/2026,8.,44.65,357.20
PS-INV207535,10540-01,PFG Johnson City TN,F51136,"Cs. Texas Toast 1"" 12lvs",4/20/2026,24.,40.62,974.88
PS-INV207535,10540-01,PFG Johnson City TN,F51000,Cs. Rye Bread 8lvs,4/20/2026,12.,41.60,499.20
PS-INV207535,10540-01,PFG Johnson City TN,F53094,"Cs. 6"" Italian 12-6pks",4/20/2026,48.,35.00,"1,680.00"
PS-INV207535,10540-01,PFG Johnson City TN,F53100,Cs. Hot Dog pl/sl 12-8pk,4/20/2026,8.,36.18,289.44
PS-INV207535,10540-01,PFG Johnson City TN,F51024,"Cs. Marble Rye 5/8"" 8lvs",4/20/2026,20.,53.00,"1,060.00"
PS-INV207535,10540-01,PFG Johnson City TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",4/20/2026,36.,43.82,"1,577.52"
PS-INV207718,10805,Sysco Jacksonville,F53100,Cs. Hot Dog pl/sl 12-8pk,4/22/2026,8.,36.60,292.80
PS-INV207718,10805,Sysco Jacksonville,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/22/2026,56.,50.60,"2,833.60"
PS-INV207718,10805,Sysco Jacksonville,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/22/2026,280.,40.80,"11,424.00"
PS-INV207718,10805,Sysco Jacksonville,F51137,"Cs. Texas Toast 3/4"" 12lvs",4/22/2026,168.,39.90,"6,703.20"
PS-INV208059,13092,Sysco WEST COAST,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",4/28/2026,84.,36.00,"3,024.00"
PS-INV208059,13092,Sysco WEST COAST,F530491,Cs. 4.5 Brioche Bun 6-12pk,4/28/2026,84.,39.65,"3,330.60"
PS-INV208059,13092,Sysco WEST COAST,F51137,"Cs. Texas Toast 3/4"" 12lvs",4/28/2026,280.,35.00,"9,800.00"
PS-INV208064,10511,"Sysco Nashville, LLC",F51200,"Cs. Jalapeno Corn Hearth 5/8"" 8lvs",4/22/2026,48.,60.07,"2,883.36"
PS-INV208064,10511,"Sysco Nashville, LLC",F51414,"Cs. Cranberry 9 Grain Hearth 5/8"" 8lvs",4/22/2026,28.,64.00,"1,792.00"
PS-INV208064,10511,"Sysco Nashville, LLC",F53001,"Cs. 4"" Brioche Bun 8-12pk",4/22/2026,180.,46.10,"8,298.00"
PS-INV208064,10511,"Sysco Nashville, LLC",F530491,Cs. 4.5 Brioche Bun 6-12pk,4/22/2026,28.,36.35,"1,017.80"
PS-INV208064,10511,"Sysco Nashville, LLC",F53116,"Cs. 7"" French Hinged 12",4/22/2026,64.,38.00,"2,432.00"
PS-INV208064,10511,"Sysco Nashville, LLC",F53128,"Cs. 8"" Philly Unsliced 10-6pk",4/22/2026,84.,45.00,"3,780.00"
PS-INV208363,1-10,Genesis Coplin,F56212,Cs. Foccacia Herb 6pk,4/9/2026,1.,-,-
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F51077,"Cs. Oatie Multigrain 5/8"" 8lvs",4/22/2026,8.,56.00,448.00
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F530041,"Cs. 4"" S&P Brioche Bun 8-12pk",4/22/2026,20.,46.00,920.00
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F53010,Cs. Onion Roll 8-12pk,4/22/2026,16.,41.85,669.60
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F53093,"Cs. 6"" Philly Unsliced 12-6pk",4/22/2026,8.,47.20,377.60
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F51026,"Cs. Marble Rye 3/4"" 8lvs",4/22/2026,76.,52.00,"3,952.00"
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F53310,Cs. LobsterRoll 12-12,4/22/2026,4.,48.06,192.24
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F51024,"Cs. Marble Rye 5/8"" 8lvs",4/22/2026,1.,54.00,54.00
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F51020,"Cs. Marble Rye 1/2"" 8lvs",4/22/2026,4.,52.00,208.00
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F53024,"Cs. 4"" Challah Kaiser 8-12pk",4/22/2026,16.,38.25,612.00
PS-INV208406,10719-4,US Foods - Columbia/Lexington,F53122,"Cs. 8"" Italian Hinged 12-6pk",4/22/2026,0.,38.90,-
PS-INV208428,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12",4/23/2026,28.,31.42,879.76
PS-INV208428,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",4/23/2026,24.,43.26,"1,038.24"
PS-INV208428,20334,Sysco Atlanta,F51127,Cs. Challah 3-Braid 8,4/23/2026,20.,43.26,865.20
PS-INV208428,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/23/2026,112.,43.36,"4,856.32"
PS-INV208428,20334,Sysco Atlanta,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",4/23/2026,40.,41.20,"1,648.00"
PS-INV208428,20334,Sysco Atlanta,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/23/2026,56.,38.19,"2,138.64"
PS-INV208428,20334,Sysco Atlanta,F53013,"Cs. 4"" Vidalia 8-12pk",4/23/2026,8.,45.84,366.72
PS-INV208428,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",4/23/2026,20.,41.00,820.00
PS-INV208678,20069,Cherry St.,F56560,"Gluten Free 3.5"" Hamburger 36ct",4/10/2026,1.,-,-
PS-INV208814,11394,La Cosecha Food Service,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/23/2026,20.,30.32,606.40
PS-INV208814,11394,La Cosecha Food Service,F530401,"Cs. 4.5"" Sesame 6-12pk",4/23/2026,40.,34.18,"1,367.20"
PS-INV208947,1-1,Lance Long,F51157,"Cs. Challah Hearth 7/8"" 8lvs",4/10/2026,8.,-,-
PS-INV208947,1-1,Lance Long,F53115,"Cs. 7"" French Unsliced 12-6pk",4/10/2026,1.,-,-
PS-INV208947,1-1,Lance Long,F530421,"Cs. 4.5"" Challah Buns 6-12pk.",4/10/2026,1.,-,-
PS-INV208947,1-1,Lance Long,F530491,Cs. 4.5 Brioche Bun 6-12pk,4/10/2026,2.,-,-
PS-INV209038,10540-03,PFG Louisville TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/23/2026,280.,42.60,"11,928.00"
PS-INV209038,10540-03,PFG Louisville TN,F56251,Cs. Challah Sliders Sliced 18-12pks,4/23/2026,56.,42.11,"2,358.16"
PS-INV209038,10540-03,PFG Louisville TN,F53180,Cs. Large Pumpernickel Sub 6-6pk,4/23/2026,20.,35.65,713.00
PS-INV209038,10540-03,PFG Louisville TN,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",4/23/2026,8.,38.30,306.40
PS-INV209038,10540-03,PFG Louisville TN,F51137,"Cs. Texas Toast 3/4"" 12lvs",4/23/2026,16.,40.62,649.92
PS-INV209038,10540-03,PFG Louisville TN,F53091,"Cs. 6"" Hoagie Slab Cut",4/23/2026,12.,35.00,420.00
PS-INV209038,10540-03,PFG Louisville TN,F53110,Cs. Foot Long Challah Hot Dog Buns 10-6pk,4/23/2026,56.,39.25,"2,198.00"
PS-INV209038,10540-03,PFG Louisville TN,F53094,"Cs. 6"" Italian 12-6pks",4/23/2026,28.,35.00,980.00
PS-INV209038,10540-03,PFG Louisville TN,F51030,Cs. Sour Dough Hearth 8lvs,4/23/2026,8.,43.82,350.56
PS-INV209038,10540-03,PFG Louisville TN,F53100,Cs. Hot Dog pl/sl 12-8pk,4/23/2026,30.,36.18,"1,085.40"
PS-INV209038,10540-03,PFG Louisville TN,F53106,Cs. Large Hot Dog 12-6pk,4/23/2026,4.,36.07,144.28
PS-INV209038,10540-03,PFG Louisville TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",4/23/2026,56.,43.82,"2,453.92"
PS-INV209038,10540-03,PFG Louisville TN,F52552,Cs. Multigrain Batard Unsliced 8lvs,4/23/2026,8.,64.00,512.00
PS-INV209038,10540-03,PFG Louisville TN,F530421,"Cs. 4.5"" Challah Buns 6-12pk.",4/23/2026,28.,38.30,"1,072.40"
PS-INV209038,10540-03,PFG Louisville TN,F51080,"Cs. Wheatberry Hearth 1/2"" 8lvs",4/23/2026,8.,49.00,392.00
PS-INV209038,10540-03,PFG Louisville TN,F52007,"Cs. 22"" 17oz French 10-2pk",4/23/2026,28.,42.00,"1,176.00"
PS-INV209038,10540-03,PFG Louisville TN,F51026,"Cs. Marble Rye 3/4"" 8lvs",4/23/2026,28.,54.00,"1,512.00"
PS-INV209045,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/30/2026,532.,46.00,"24,472.00"
PS-INV209734,10540-02,PFG Valdosta GA,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/27/2026,152.,42.60,"6,475.20"
PS-INV209734,10540-02,PFG Valdosta GA,F54301,Cs. Potato Roll Sliced 12-16pk,4/27/2026,8.,41.15,329.20
PS-INV209734,10540-02,PFG Valdosta GA,F53105,"Cs. 6"" White Hot Dog 16-8pk",4/27/2026,112.,34.50,"3,864.00"
PS-INV209739,12707,PFG Florence SC,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/4/2026,168.,46.60,"7,828.80"
PS-INV209742,10899,Wood Fruitticher Grocery Co.,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/27/2026,120.,35.48,"4,257.60"
PS-INV209742,10899,Wood Fruitticher Grocery Co.,F53070,"Cs. 5"" Challah Sesame Buns ",4/27/2026,128.,32.89,"4,209.92"
PS-INV209742,10899,Wood Fruitticher Grocery Co.,F53000,"Cs. 4"" Hamburger Bun 8-12pk",4/27/2026,252.,28.33,"7,139.16"
PS-INV209742,10899,Wood Fruitticher Grocery Co.,F51137,"Cs. Texas Toast 3/4"" 12lvs",4/27/2026,240.,28.49,"6,837.60"
PS-INV209742,10899,Wood Fruitticher Grocery Co.,F51136,"Cs. Texas Toast 1"" 12lvs",4/27/2026,56.,28.49,"1,595.44"
PS-INV209742,10899,Wood Fruitticher Grocery Co.,F530441,"Cs. 4.5""Onion Roll",4/27/2026,48.,43.34,"2,080.32"
PS-INV210106,1-4,Heath West,F53032,"Cs. 4"" Potato Bun 8-12pk",4/14/2026,1.,-,-
PS-INV210147,13260,Tankersley Food Service,F530491,Cs. 4.5 Brioche Bun 6-12pk,4/20/2026,252.,38.88,"9,797.76"
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",5/4/2026,140.,37.66,"5,272.40"
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F52902,"Cs. 22"" Rye Baguette 10-2pk",5/4/2026,4.,42.53,170.12
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F51137,"Cs. Texas Toast 3/4"" 12lvs",5/4/2026,124.,40.00,"4,960.00"
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F53122,"Cs. 8"" Italian Hinged 12-6pk",5/4/2026,16.,39.00,624.00
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/4/2026,164.,44.00,"7,216.00"
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F53100,Cs. Hot Dog pl/sl 12-8pk,5/4/2026,8.,37.00,296.00
PS-INV210167,10719-9,US Foods -Carolinas/Ft.Mill,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",5/4/2026,80.,39.00,"3,120.00"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53094,"Cs. 6"" Italian 12-6pks",5/5/2026,28.,35.00,980.00
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51136,"Cs. Texas Toast 1"" 12lvs",5/5/2026,20.,40.12,802.40
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51004,"Cs. Rye 5/8"" 8lvs",5/5/2026,12.,42.03,504.36
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53025,Cs. Sesame Challah Kaiser 8-12pk,5/5/2026,136.,39.00,"5,304.00"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",5/5/2026,44.,36.24,"1,594.56"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F56251,Cs. Challah Sliders Sliced 18-12pks,5/5/2026,44.,41.50,"1,826.00"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51066,"Cs. Honey Wheat 3/4"" 8lvs",5/5/2026,8.,35.21,281.68
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/5/2026,248.,45.49,"11,281.52"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",5/5/2026,12.,37.02,444.24
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51084,Cs. Wheatberry Hearth,5/5/2026,4.,52.47,209.88
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51024,"Cs. Marble Rye 5/8"" 8lvs",5/5/2026,12.,54.00,648.00
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",5/5/2026,12.,43.20,518.40
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51157,"Cs. Challah Hearth 7/8"" 8lvs",5/5/2026,28.,44.15,"1,236.20"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53028,"Cs. 4"" Sour Dough Bun 8-12pk",5/5/2026,4.,47.40,189.60
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53100,Cs. Hot Dog pl/sl 12-8pk,5/5/2026,4.,36.60,146.40
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53006,"Cs. 4"" Wheat Bun 8-12pk",5/5/2026,8.,40.22,321.76
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53127,"Cs. 8"" Philly 10-6pks",5/5/2026,72.,42.37,"3,050.64"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F51343,"Cs. White Bread Pullman 3/4"" 10lvs",5/5/2026,16.,42.22,675.52
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53086,"Cs. 3.5"" Plain Hamburger Bun 8-12pk",5/5/2026,8.,36.24,289.92
PS-INV210532,10719-6,US Foods - Alcoa TN.,F52035,Cs. French Boule 12-2pk,5/5/2026,56.,32.55,"1,822.80"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53106,Cs. Large Hot Dog 12-6pk,5/5/2026,8.,35.57,284.56
PS-INV210532,10719-6,US Foods - Alcoa TN.,F52032,Cs. 8oz Sour Dough Boule 12-2pk,5/5/2026,28.,41.25,"1,155.00"
PS-INV210532,10719-6,US Foods - Alcoa TN.,F53024,"Cs. 4"" Challah Kaiser 8-12pk",5/5/2026,28.,40.22,"1,126.16"
PS-INV210810,20334,Sysco Atlanta,F53106,Cs. Large Hot Dog 12-6pk,4/30/2026,12.,36.50,438.00
PS-INV210810,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",4/30/2026,252.,34.00,"8,568.00"
PS-INV210810,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",4/30/2026,12.,43.26,519.12
PS-INV210810,20334,Sysco Atlanta,F53004,"Cs. 4"" Sesame Brioche 8-12pk",4/30/2026,5.,44.77,223.85
PS-INV210810,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",4/30/2026,20.,41.00,820.00
PS-INV210816,12358,PFG Powell GA,F51024,"Cs. Marble Rye 5/8"" 8lvs",4/29/2026,12.,45.00,540.00
PS-INV210816,12358,PFG Powell GA,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/29/2026,96.,42.60,"4,089.60"
PS-INV210816,12358,PFG Powell GA,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",4/29/2026,180.,40.00,"7,200.00"
PS-INV210818,10719-13,US Foods - Montgomery,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",5/11/2026,84.,37.00,"3,108.00"
PS-INV210818,10719-13,US Foods - Montgomery,F53010,Cs. Onion Roll 8-12pk,5/11/2026,112.,42.00,"4,704.00"
PS-INV210818,10719-13,US Foods - Montgomery,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/11/2026,140.,42.00,"5,880.00"
PS-INV210818,10719-13,US Foods - Montgomery,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",5/11/2026,224.,38.08,"8,529.92"
PS-INV210832,10805,Sysco Jacksonville,F53100,Cs. Hot Dog pl/sl 12-8pk,5/6/2026,12.,36.60,439.20
PS-INV210832,10805,Sysco Jacksonville,F51024,"Cs. Marble Rye 5/8"" 8lvs",5/6/2026,56.,54.00,"3,024.00"
PS-INV210832,10805,Sysco Jacksonville,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/6/2026,112.,50.60,"5,667.20"
PS-INV210832,10805,Sysco Jacksonville,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",5/6/2026,196.,40.80,"7,996.80"
PS-INV210832,10805,Sysco Jacksonville,F51137,"Cs. Texas Toast 3/4"" 12lvs",5/6/2026,84.,39.90,"3,351.60"
PS-INV211228,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/6/2026,364.,46.00,"16,744.00"
PS-INV211228,12988,Sysco Norman OK,F530491,Cs. 4.5 Brioche Bun 6-12pk,5/6/2026,49.,40.00,"1,960.00"
PS-INV211228,12988,Sysco Norman OK,F53106,Cs. Large Hot Dog 12-6pk,5/6/2026,28.,38.00,"1,064.00"
PS-INV211268,12431,Ben E Keith - New Brockton,F54301,Cs. Potato Roll Sliced 12-16pk,4/30/2026,28.,50.05,"1,401.40"
PS-INV211268,12431,Ben E Keith - New Brockton,F51137,"Cs. Texas Toast 3/4"" 12lvs",4/30/2026,364.,36.00,"13,104.00"
PS-INV211268,12431,Ben E Keith - New Brockton,F53122,"Cs. 8"" Italian Hinged 12-6pk",4/30/2026,56.,30.00,"1,680.00"
PS-INV211268,12431,Ben E Keith - New Brockton,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",4/30/2026,56.,40.00,"2,240.00"
PS-INV211490,10540-03,PFG Louisville TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/30/2026,504.,42.60,"21,470.40"
PS-INV211490,10540-03,PFG Louisville TN,F53180,Cs. Large Pumpernickel Sub 6-6pk,4/30/2026,4.,35.65,142.60
PS-INV211490,10540-03,PFG Louisville TN,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",4/30/2026,8.,38.30,306.40
PS-INV211490,10540-03,PFG Louisville TN,F51137,"Cs. Texas Toast 3/4"" 12lvs",4/30/2026,32.,40.62,"1,299.84"
PS-INV211490,10540-03,PFG Louisville TN,F53091,"Cs. 6"" Hoagie Slab Cut",4/30/2026,4.,35.00,140.00
PS-INV211490,10540-03,PFG Louisville TN,F53110,Cs. Foot Long Challah Hot Dog Buns 10-6pk,4/30/2026,56.,39.25,"2,198.00"
PS-INV211490,10540-03,PFG Louisville TN,F53105,"Cs. 6"" White Hot Dog 16-8pk",4/30/2026,0.,34.50,-
PS-INV211490,10540-03,PFG Louisville TN,F53094,"Cs. 6"" Italian 12-6pks",4/30/2026,28.,35.00,980.00
PS-INV211490,10540-03,PFG Louisville TN,F51030,Cs. Sour Dough Hearth 8lvs,4/30/2026,16.,43.82,701.12
PS-INV211490,10540-03,PFG Louisville TN,F53072,"Cs. 5"" Challah Bun 8-8pk",4/30/2026,4.,38.07,152.28
PS-INV211490,10540-03,PFG Louisville TN,F53100,Cs. Hot Dog pl/sl 12-8pk,4/30/2026,10.,36.18,361.80
PS-INV211490,10540-03,PFG Louisville TN,F53106,Cs. Large Hot Dog 12-6pk,4/30/2026,4.,36.07,144.28
PS-INV211490,10540-03,PFG Louisville TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",4/30/2026,32.,43.82,"1,402.24"
PS-INV211490,10540-03,PFG Louisville TN,F51080,"Cs. Wheatberry Hearth 1/2"" 8lvs",4/30/2026,16.,49.00,784.00
PS-INV211906,12989,Sysco Little Rock Arkansas,F53116,"Cs. 7"" French Hinged 12",5/7/2026,28.,35.75,"1,001.00"
PS-INV211906,12989,Sysco Little Rock Arkansas,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/7/2026,56.,50.60,"2,833.60"
PS-INV211906,12989,Sysco Little Rock Arkansas,F53115,"Cs. 7"" French Unsliced 12-6pk",5/7/2026,196.,35.00,"6,860.00"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F53000,"Cs. 4"" Hamburger Bun 8-12pk",4/29/2026,252.,28.33,"7,139.16"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F51136,"Cs. Texas Toast 1"" 12lvs",4/29/2026,84.,28.49,"2,393.16"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F51130,Cs. Club White 12lvs,4/29/2026,160.,28.49,"4,558.40"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F53094,"Cs. 6"" Italian 12-6pks",4/29/2026,140.,25.25,"3,535.00"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F51006,"Cs. Rye 3/4"" 8lvs",4/29/2026,32.,36.63,"1,172.16"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",4/29/2026,60.,37.95,"2,277.00"
PS-INV212205,10899,Wood Fruitticher Grocery Co.,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/29/2026,112.,40.43,"4,528.16"
PS-INV212327,13128,Gordon Food Service - Shepherdsville,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/4/2026,144.,36.82,"5,302.08"
PS-INV212327,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",5/4/2026,32.,39.70,"1,270.40"
PS-INV212327,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,5/4/2026,672.,39.70,"26,678.40"
PS-INV212675,1-1,Lance Long,F53001,"Cs. 4"" Brioche Bun 8-12pk",4/24/2026,2.,-,-
PS-INV212675,1-1,Lance Long,F53116,"Cs. 7"" French Hinged 12",4/24/2026,2.,-,-
PS-INV212675,1-1,Lance Long,F53122,"Cs. 8"" Italian Hinged 12-6pk",4/24/2026,2.,-,-
PS-INV212693,10511,"Sysco Nashville, LLC",F53072,"Cs. 5"" Challah Bun 8-8pk",5/5/2026,16.,37.05,592.80
PS-INV212693,10511,"Sysco Nashville, LLC",F51200,"Cs. Jalapeno Corn Hearth 5/8"" 8lvs",5/5/2026,32.,60.07,"1,922.24"
PS-INV212693,10511,"Sysco Nashville, LLC",F53001,"Cs. 4"" Brioche Bun 8-12pk",5/5/2026,288.,46.10,"13,276.80"
PS-INV212693,10511,"Sysco Nashville, LLC",F53116,"Cs. 7"" French Hinged 12",5/5/2026,128.,38.00,"4,864.00"
PS-INV212693,10511,"Sysco Nashville, LLC",F53128,"Cs. 8"" Philly Unsliced 10-6pk",5/5/2026,112.,45.00,"5,040.00"
PS-INV212713,10719-4,US Foods - Columbia/Lexington,F51077,"Cs. Oatie Multigrain 5/8"" 8lvs",5/6/2026,32.,56.00,"1,792.00"
PS-INV212713,10719-4,US Foods - Columbia/Lexington,F530041,"Cs. 4"" S&P Brioche Bun 8-12pk",5/6/2026,48.,46.00,"2,208.00"
PS-INV212713,10719-4,US Foods - Columbia/Lexington,F51044,"Cs. Vienna 5/8"" 8lvs",5/6/2026,32.,40.00,"1,280.00"
PS-INV212713,10719-4,US Foods - Columbia/Lexington,F53093,"Cs. 6"" Philly Unsliced 12-6pk",5/6/2026,4.,47.20,188.80
PS-INV212713,10719-4,US Foods - Columbia/Lexington,F51026,"Cs. Marble Rye 3/4"" 8lvs",5/6/2026,96.,52.00,"4,992.00"
